P1	Hybrid	P2	Zscore	Pvalue	Gamma	AAAA	AAAB	AABA	AABB	AABC	ABAA	ABAB	ABAC	ABBA	BAAA	ABBC	CABC	BACA	BCAA	ABCD
Ae_bicornis	Ae_sharonensis	T_urartu	85.17355503869595	0.0	0.6566606633078168	128910599.5625	8806481.3125	10491785.875	2192841.625	2487493.125	10322705.8125	1433914.3125	1025408.25	2885416.25	28923301.875	2175066.25	1963370.75	1872073.875	1924690.625	126890.5
Ae_bicornis	Ae_sharonensis	Ta_caputMedusae	49.32349946946569	0.0	0.7466367452263943	32218483.375	2205013.1875	2737766.25	525656.8125	574515.125	2479907.125	418082.8125	322691.25	735092.875	7312642.0625	475859.75	483727.625	523713.0	487719.125	33477.625
Ae_bicornis	Ae_tauschii	Ae_speltoides	49.013295543015474	0.0	0.39046478955585284	247695247.0625	22193780.875	21175861.3125	4853759.5	5619849.25	20322294.8125	3471723.25	2836088.0	4357047.8125	55660377.75	4088725.25	3334710.0	3620958.125	3805729.375	275067.625
Ae_bicornis	Ae_umbellulata	Ae_speltoides	14.055746260070821	0.0	0.19852075753286513	184019821.0625	16713344.0	17516841.75	3748338.1875	4310314.25	15809970.5	2980379.8125	2335803.625	3170597.6875	40917190.625	3209390.125	2231315.5	3233642.25	2963880.375	215973.25
Ae_bicornis	Ae_uniaristata	Ae_speltoides	33.49558566990675	0.0	0.8427521915012675	254112972.0625	26110710.8125	15617442.75	3323928.375	3100174.75	17272824.1875	2786418.6875	2102762.0	5667142.25	56961100.75	5173779.125	4868817.25	2858006.25	3176101.875	248607.875
Ae_bicornis	Ae_speltoides	Er_bonaepartis	32.69052089161019	0.0	0.7338503308700437	62357298.1875	5066664.0625	5959835.75	1091161.125	1184257.875	5391732.5625	945591.0625	769696.625	1346969.125	13301785.5	1143063.125	848805.375	1060692.75	935396.625	77232.25
Ae_bicornis	Ae_speltoides	S_vavilovii	46.63056615752763	0.0	0.4932715384937223	63063333.9375	4388306.1875	6054988.75	1166605.5	1133804.625	5706873.6875	916807.6875	620823.0	1159971.75	13851649.125	909523.0	894931.875	1128372.75	1114980.75	76205.375
Ae_bicornis	Ae_speltoides	T_boeoticum	97.7717298431264	0.0	0.7579735698110809	105502379.75	157942494.25	8966445.9375	7376596.3125	13888253.0	9730415.8125	5130577.5625	9670352.625	12164614.5	22296451.625	23777708.625	889392.0	964134.125	1302920.25	562207.625
Ae_bicornis	Ae_speltoides	T_urartu	19.99027484505952	0.0	0.21452910416249057	253890835.5625	16815250.4375	23091268.25	4867431.25	5110421.25	22696350.5625	3603228.3125	2396200.375	3948509.5	56318952.5	3358820.5	3596688.125	4084589.875	4195765.875	279113.625
Ae_bicornis	Ae_tauschii	Ae_umbellulata	36.11548612106874	0.0	0.2642757487595979	186660613.5625	17453371.0625	15867882.375	3873391.375	4349733.875	15626419.0	2579145.875	1958502.0	3044045.1875	42213682.6875	3170664.75	2428433.375	2814763.5	2987161.625	198489.75
